# Workers using these data in publications should cite: 
# Bell et al. 2003, ApJS (in press# astro-ph/0302543) [STELLAR]
# Bell et al. 2003, ApJL, 585, 117 [GAS MASSES]
# M_stellar: line 3
# M_HI: line 5
# M_H2: line 7
# Masses are log 10 in solar masses, assuming h_0 = 100
# FORMAT: (f9.5,2x,f9.5,2x,10f9.5) 
# LABELS: ra dec M_stellar(r-band derived)+error M_HI+error M_H2+error 
  2.19736   -1.08311   11.2380  0.0101  0.0000  0.0000  0.0000  0.0000
  2.12137   -1.10401   10.9758  0.0135  0.0000  0.0000  0.0000  0.0000
  2.68985   -0.12792   10.4705  0.0092  0.0000  0.0000  0.0000  0.0000
  2.72317   -0.62181   10.8986  0.0125  0.0000  0.0000  0.0000  0.0000
  2.79790   -0.20348   10.5508  0.0084  8.8464  0.2018  9.1888  0.0396
  2.71651   -0.36848    9.8547  0.0097  9.7128  0.1938  8.9916  0.1938
  2.31265   -0.69950   10.5091  0.0151  9.7397  0.3000  9.8858  0.3000
  2.46026   -0.84928   11.1047  0.0198  0.0000  0.0000  0.0000  0.0000
  2.33270   -1.04157   10.2484  0.0092  0.0000  0.0000  0.0000  0.0000
  2.38636   -1.20600   10.2971  0.0109 10.4348  0.3000  9.8972  0.0666
  2.38911   -1.08572   10.7053  0.0091  0.0000  0.0000  0.0000  0.0000
  2.68539   -0.73653    9.7277  0.0090  9.7438  0.1461  9.0225  0.1461
  2.70428   -0.73265   10.1842  0.0082  9.5045  0.3000  9.6506  0.3000
  2.76790   -0.99181   10.6163  0.0089  0.0000  0.0000  0.0000  0.0000
  2.65922   -0.92476    9.8523  0.0083  9.8871  0.3000  9.3495  0.3000
  9.72730   -0.22851   10.6730  0.0085  0.0000  0.0000  0.0000  0.0000
  9.76064   -0.15657   10.7317  0.0082  9.6445  0.2118  9.9869  0.2803
  9.72174   -0.28407   11.1810  0.0191  0.0000  0.0000  0.0000  0.0000
 10.06149   -0.12299   11.2455  0.0135  0.0000  0.0000  0.0000  0.0000
  9.82919   -0.75408   11.1440  0.0121  0.0000  0.0000  0.0000  0.0000
  9.81224   -0.77297   11.0505  0.0107  0.0000  0.0000  0.0000  0.0000
 10.08092   -0.92365   11.1205  0.0134  0.0000  0.0000  0.0000  0.0000
 10.29236   -0.78032   10.9195  0.0085  0.0000  0.0000  0.0000  0.0000
 10.02623   -0.88243   10.7398  0.0099  0.0000  0.0000  0.0000  0.0000
 10.52883   -0.27596   11.1663  0.0201  0.0000  0.0000  0.0000  0.0000
 10.40697   -0.33067   10.5583  0.0089  0.0000  0.0000  0.0000  0.0000
 10.44162   -0.56929   10.6214  0.0090  9.6610  0.1834  9.8071  0.3000
 10.45550   -0.41041   10.9495  0.0097  8.9212  0.3000  9.5233  0.0546
 10.60758   -0.29323   10.3798  0.0093  0.0000  0.0000  0.0000  0.0000
 10.59980   -0.18018   10.6744  0.0097  0.0000  0.0000  0.0000  0.0000
 10.70627   -0.29916   10.6898  0.0089  0.0000  0.0000  0.0000  0.0000
 10.54828   -0.32485   10.4543  0.0089  9.7163  0.2143  9.8625  0.1612
 10.73794   -0.46388   11.0111  0.0136  0.0000  0.0000  0.0000  0.0000
 10.81423   -0.16098   10.3242  0.0086  0.0000  0.0000  0.0000  0.0000
 10.75571   -0.29305   10.7708  0.0131  0.0000  0.0000  0.0000  0.0000
 10.82897   -0.30793   11.1725  0.2755  0.0000  0.0000  0.0000  0.0000
 10.78294   -0.43027   10.9084  0.0136  0.0000  0.0000  0.0000  0.0000
 10.90179   -0.10594    9.9754  0.0117  9.0396  0.3000  9.2949  0.3000
  9.29839   -0.05866   10.1655  0.0097  9.6934  0.2756  9.8395  0.3000
  9.19735   -0.00870   11.0868  0.0176  0.0000  0.0000  0.0000  0.0000
  8.48794   -0.27774   10.3634  0.0097  0.0000  0.0000  0.0000  0.0000
  8.45766   -0.43968   10.4219  0.0087 10.0377  0.2706  9.9010  0.3000
  8.49155   -0.35746   10.4968  0.0085  9.1746  0.3000  9.0379  0.0977
  8.46489   -0.74218   10.7769  0.0088  9.8221  0.1808  9.6855  0.1808
  8.56046   -0.99095   10.6874  0.0096  0.0000  0.0000  0.0000  0.0000
